Stim,CorrResp,Ctx_color,KeyNum,imStim,imStim_r,imStim_g,x_pos,y_pos,Hand,Feedback,Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,Instr_Exp_Bool.thisRepN,Instr_Exp_Bool.thisTrialN,Instr_Exp_Bool.thisN,Instr_Exp_Bool.thisIndex,RT_Bool_Hand.thisRepN,RT_Bool_Hand.thisTrialN,RT_Bool_Hand.thisN,RT_Bool_Hand.thisIndex,RT_Iter_Hand.thisRepN,RT_Iter_Hand.thisTrialN,RT_Iter_Hand.thisN,RT_Iter_Hand.thisIndex,TR_Bool_Hand.thisRepN,TR_Bool_Hand.thisTrialN,TR_Bool_Hand.thisN,TR_Bool_Hand.thisIndex,TR_Block_Hand.thisRepN,TR_Block_Hand.thisTrialN,TR_Block_Hand.thisN,TR_Block_Hand.thisIndex,TR_Iter_Hand.thisRepN,TR_Iter_Hand.thisTrialN,TR_Iter_Hand.thisN,TR_Iter_Hand.thisIndex,TR_Feedback_Bool_Hand.thisRepN,TR_Feedback_Bool_Hand.thisTrialN,TR_Feedback_Bool_Hand.thisN,TR_Feedback_Bool_Hand.thisIndex,TR_Penalty_Bool_Hand.thisRepN,TR_Penalty_Bool_Hand.thisTrialN,TR_Penalty_Bool_Hand.thisN,TR_Penalty_Bool_Hand.thisIndex,CR_Bool.thisRepN,CR_Bool.thisTrialN,CR_Bool.thisN,CR_Bool.thisIndex,CR_Grp_B_Bool.thisRepN,CR_Grp_B_Bool.thisTrialN,CR_Grp_B_Bool.thisN,CR_Grp_B_Bool.thisIndex,CR_Iter_Ctx1.thisRepN,CR_Iter_Ctx1.thisTrialN,CR_Iter_Ctx1.thisN,CR_Iter_Ctx1.thisIndex,CR_Iter_Ctx2.thisRepN,CR_Iter_Ctx2.thisTrialN,CR_Iter_Ctx2.thisN,CR_Iter_Ctx2.thisIndex,CR_Grp_R_Bool.thisRepN,CR_Grp_R_Bool.thisTrialN,CR_Grp_R_Bool.thisN,CR_Grp_R_Bool.thisIndex,RT_Bool.thisRepN,RT_Bool.thisTrialN,RT_Bool.thisN,RT_Bool.thisIndex,RT_Block.thisRepN,RT_Block.thisTrialN,RT_Block.thisN,RT_Block.thisIndex,RT_Iter.thisRepN,RT_Iter.thisTrialN,RT_Iter.thisN,RT_Iter.thisIndex,TR_Bool.thisRepN,TR_Bool.thisTrialN,TR_Bool.thisN,TR_Bool.thisIndex,TR_Block.thisRepN,TR_Block.thisTrialN,TR_Block.thisN,TR_Block.thisIndex,TR_Iter.thisRepN,TR_Iter.thisTrialN,TR_Iter.thisN,TR_Iter.thisIndex,TR_Feedback_Bool.thisRepN,TR_Feedback_Bool.thisTrialN,TR_Feedback_Bool.thisN,TR_Feedback_Bool.thisIndex,TR_Penalty_Bool.thisRepN,TR_Penalty_Bool.thisTrialN,TR_Penalty_Bool.thisN,TR_Penalty_Bool.thisIndex,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Remap_Ctx,Remap_Two_Pair,Remap_One_Pair,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Instr_RT_Hand_Rext.started,Instr_RT_Hand_Rext.stopped,Instr_RT_Hand_Key.keys,Instr_RT_Hand_Key.rt,Instr_RT_Hand_Key.started,Instr_RT_Hand_Key.stopped,Pre_Trial_Circle_Frame_Hand.started,Pre_Trial_Circle_Frame_Hand.stopped,Symbol,ctx,Key_Num,Stim_Type,Finger,Block_Type,Remap,Repeat_Count,Trial_Count,Grp_B,Brp_R,Block_Num,Set_Prep_Time,Session,Pre_Trial_HandShape.started,Pre_Trial_HandShape.stopped,RT_Circle_Frame_Hand.started,RT_Circle_Frame_Hand.stopped,RT_Press_Hand.keys,RT_Press_Hand.corr,RT_Press_Hand.rt,RT_Press_Hand.started,RT_Press_Hand.stopped,RT_HandShape.started,RT_HandShape.stopped,RT_Stim_Hand.started,RT_Stim_Hand.stopped,RT_Circle_Frame_Feedback.started,RT_Circle_Frame_Feedback.stopped,RT_Feedback_Image.started,RT_Feedback_Image.stopped,instr_HAND_TR_text.started,instr_HAND_TR_text.stopped,Instr_HAND_TR_press.keys,Instr_HAND_TR_press.rt,Instr_HAND_TR_press.started,Instr_HAND_TR_press.stopped,Instr_Block_Num_Text.started,Instr_Block_Num_Text.stopped,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,Instr_Block_Num_Press.started,Instr_Block_Num_Press.stopped,TR_Circle_Hand.started,TR_Circle_Hand.stopped,TR_Circle_Frame_Hand.started,TR_Circle_Frame_Hand.stopped,TR_HandShape.started,TR_HandShape.stopped,TR_Stim_Hand.started,TR_Stim_Hand.stopped,TR_Press_Hand.keys,TR_Press_Hand.corr,TR_Press_Hand.rt,TR_Press_Hand.started,TR_Press_Hand.stopped,Tr_Circle_Frame_Feedback.started,Tr_Circle_Frame_Feedback.stopped,TR_Feedback_Text.started,TR_Feedback_Text.stopped,TR_Feedback_Image.started,TR_Feedback_Image.stopped,Instr_CR_Text_Ctx1.started,Instr_CR_Text_Ctx1.stopped,Instr_CR_Press_Ctx1.keys,Instr_CR_Press_Ctx1.rt,Instr_CR_Press_Ctx1.started,Instr_CR_Press_Ctx1.stopped,Pre_Trial_Circle_Frame.started,Pre_Trial_Circle_Frame.stopped,Shape,RT_Circle_Fame.started,RT_Circle_Fame.stopped,RT_Ctx.started,RT_Ctx.stopped,RT_Stim_Image.started,RT_Stim_Image.stopped,RT_Press.keys,RT_Press.corr,RT_Press.rt,RT_Press.started,RT_Press.stopped,Instr_CR_Text_Ctx2.started,Instr_CR_Text_Ctx2.stopped,Instr_CR_Press_Ctx2.keys,Instr_CR_Press_Ctx2.rt,Instr_CR_Press_Ctx2.started,Instr_CR_Press_Ctx2.stopped,Instr_RT_Text.started,Instr_RT_Text.stopped,Instr_RT_Press.keys,Instr_RT_Press.rt,Instr_RT_Press.started,Instr_RT_Press.stopped,Instr_TR_text.started,Instr_TR_text.stopped,Instr_TR_Press.keys,Instr_TR_Press.rt,Instr_TR_Press.started,Instr_TR_Press.stopped,TR_Circle_Frame.started,TR_Circle_Frame.stopped,TR_Circle.started,TR_Circle.stopped,TR_Ctx.started,TR_Ctx.stopped,TR_Stim_Image.started,TR_Stim_Image.stopped,TR_Press.keys,TR_Press.corr,TR_Press.rt,TR_Press.started,TR_Press.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,Symb,h,RT,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,118.96143100000336,None,118.96143100000336,None,,,,,,,115.92659540000022,None,h,0.7359499000012875,115.92659540000022,None,,,,,,,,,,,,,,,,,,,,,,,,,,116.68924340000376,None,media/djnb.png,116.88945109999622,116.88945109999622,116.88945109999622,None,116.88945109999622,None,h,1,2.036826399998972,116.88945109999622,None,,,,,,,115.00587190000806,None,h,0.8968649000162259,115.00587190000806,None,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,Symb,h,RT,0,0,1,1,0,1,0,1,,,,,,,,,,,,,,120.0111285999883,None,120.0111285999883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.27260870000464,None,media/djnb.png,119.47348479999346,119.47348479999346,119.47348479999346,None,119.47348479999346,None,h,1,0.4854588000162039,119.47348479999346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,Symb,l,RT,0,0,2,1,0,1,0,1,,,,,,,,,,,,,,122.67031250000582,None,122.67031250000582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.32265220000409,None,media/dinb.png,120.52294630001415,120.52294630001415,120.52294630001415,None,120.52294630001415,None,i,0,2.091396000003442,120.52294630001415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,Symb,l,RT,0,0,3,1,0,1,0,1,,,,,,,,,,,,,,124.37466639999184,None,124.37466639999184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.67289419998997,None,media/dinb.png,123.87294989998918,123.87294989998918,123.87294989998918,None,123.87294989998918,None,u,0,0.4531940000015311,123.87294989998918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,Symb,u,RT,0,0,4,1,0,1,0,1,,,,,,,,,,,,,,126.81329399999231,None,126.81329399999231,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.38934769999469,None,media/dnnb.png,125.58928320000996,125.58928320000996,125.58928320000996,None,125.58928320000996,None,u,1,1.1616844999953173,125.58928320000996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,Symb,i,RT,0,0,5,1,0,1,0,1,,,,,,,,,,,,,,128.42827159998706,None,128.42827159998706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.12275199999567,None,media/ddnb.png,127.32324659998994,127.32324659998994,127.32324659998994,None,127.32324659998994,None,i,1,1.0672130000020843,127.32324659998994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,Symb,u,RT,0,0,6,1,0,1,0,1,,,,,,,,,,,,,,131.1413823000039,None,131.1413823000039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.73970700000064,None,media/dnnb.png,128.93980920000467,128.93980920000467,128.93980920000467,None,128.93980920000467,None,l,0,2.154839599999832,128.93980920000467,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,Symb,i,RT,0,0,7,1,0,1,0,1,,,,,,,,,,,,,,133.2761090999993,None,133.2761090999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.15622480001184,None,media/ddnb.png,132.35620310000377,132.35620310000377,132.35620310000377,None,132.35620310000377,None,i,1,0.8825066000281367,132.35620310000377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,Symb,l,RT,0,0,8,1,0,1,0,1,,,,,,,,,,,,,,134.96440980001353,None,134.96440980001353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.5891568000079,None,media/dinb.png,133.78974929999094,133.78974929999094,133.78974929999094,None,133.78974929999094,None,l,1,1.144608700007666,133.78974929999094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,Symb,i,RT,0,0,9,1,0,1,0,1,,,,,,,,,,,,,,136.1610503999982,None,136.1610503999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.27285129998927,None,media/ddnb.png,135.47321220001322,135.47321220001322,135.47321220001322,None,135.47321220001322,None,i,1,0.6610515000065789,135.47321220001322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,Symb,i,RT,0,0,0,1,0,2,0,1,,,,,,,,,,,,,,139.65029990000767,None,139.65029990000767,None,,,,,,,136.4723740000045,None,h,0.6862022000132129,136.4723740000045,None,,,,,,,,,,,,,,,,,,,,,,,,,,137.18976209999528,None,media/dnnb.png,137.38973210001132,137.38973210001132,137.38973210001132,None,137.38973210001132,None,l,0,2.2248014000069816,137.38973210001132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,Symb,u,RT,0,0,1,1,0,2,0,1,,,,,,,,,,,,,,141.99728630000027,None,141.99728630000027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.6559358999948,None,media/djnb.png,140.85653940000338,140.85653940000338,140.85653940000338,None,140.85653940000338,None,l,0,1.1178727000078652,140.85653940000338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,Symb,h,RT,0,0,2,1,0,2,0,1,,,,,,,,,,,,,,146.12069290000363,None,146.12069290000363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.00627209999948,None,media/dinb.png,143.20639030000893,143.20639030000893,143.20639030000893,None,143.20639030000893,None,h,1,2.8563710999733303,143.20639030000893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,Symb,u,RT,0,0,3,1,0,2,0,1,,,,,,,,,,,,,,148.12749640000402,None,148.12749640000402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.422848599992,None,media/djnb.png,146.62305900000501,146.62305900000501,146.62305900000501,None,146.62305900000501,None,u,1,1.4637892000027932,146.62305900000501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,Symb,i,RT,0,0,4,1,0,2,0,1,,,,,,,,,,,,,,149.29431860000477,None,149.29431860000477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.43973909999477,None,media/dnnb.png,148.63985149998916,148.63985149998916,148.63985149998916,None,148.63985149998916,None,i,1,0.6306437000166625,148.63985149998916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,Symb,l,RT,0,0,5,1,0,2,0,1,,,,,,,,,,,,,,150.26196259999415,None,150.26196259999415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.60637600001064,None,media/ddnb.png,149.80648649999057,149.80648649999057,149.80648649999057,None,149.80648649999057,None,l,1,0.4318456999899354,149.80648649999057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,Symb,l,RT,0,0,6,1,0,2,0,1,,,,,,,,,,,,,,152.79547360001015,None,152.79547360001015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.57300329999998,None,media/ddnb.png,150.7733123000071,150.7733123000071,150.7733123000071,None,150.7733123000071,None,l,1,1.9853416999976616,150.7733123000071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,Symb,h,RT,0,0,7,1,0,2,0,1,,,,,,,,,,,,,,153.9532717000111,None,153.9532717000111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.10640570000396,None,media/dinb.png,153.3065673999954,153.3065673999954,153.3065673999954,None,153.3065673999954,None,h,1,0.6044330000004265,153.3065673999954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,Symb,i,RT,0,0,8,1,0,2,0,1,,,,,,,,,,,,,,157.39969200000633,None,157.39969200000633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.2565820000018,None,media/dnnb.png,154.4566463000083,154.4566463000083,154.4566463000083,None,154.4566463000083,None,i,1,2.9107216999982484,154.4566463000083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,Symb,i,RT,0,0,9,1,0,2,0,1,,,,,,,,,,,,,,158.47492050001165,None,158.47492050001165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.70669069999713,None,media/dnnb.png,157.90659840000444,157.90659840000444,157.90659840000444,None,157.90659840000444,None,i,1,0.5318063999875449,157.90659840000444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,Symb,u,TR,0,0,0,1,0,1,0.5286007263803915,1,,,,,,,,,,,,,,,,,,,,,,,,159.88553130000946,None,h,0.6009665000019595,159.88553130000946,None,,,,,,,,,,,,,,162.5162425999879,None,162.5162425999879,None,162.5162425999879,None,,,,,,,160.50663489999715,None,media/djnb.png,,,,,,,,,,,,,,,,,,,,,,,,158.8002276000043,None,h,1.0544074999925215,158.8002276000043,None,160.7076640999876,160.7076640999876,160.7076640999876,None,160.7076640999876,None,161.77401389999432,None,h,0,1.7468457999930251,160.7076640999876,None,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,Symb,i,TR,0,0,1,1,0,1,0.2002240789317677,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.69474969999283,None,164.69474969999283,None,164.69474969999283,None,,,,,,,162.8233220000111,None,media/dnnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.02442080000765,163.02442080000765,163.02442080000765,None,163.02442080000765,None,164.4072668000008,None,l,0,1.6226253999921028,163.02442080000765,None,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,Symb,i,TR,0,0,2,1,0,1,0.7721811787779568,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.90459479999845,None,166.90459479999845,None,166.90459479999845,None,,,,,,,165.00647709998884,None,media/ddnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.20790259999922,165.20790259999922,165.20790259999922,None,165.20790259999922,None,166.02427570000873,None,h,0,1.654997799982084,165.20790259999922,None,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,Symb,l,TR,0,0,3,1,0,1,1.2517578874046302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.08199539998895,None,169.08199539998895,None,169.08199539998895,None,,,,,,,167.20642639999278,None,media/dinb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.40777859999798,167.40777859999798,167.40777859999798,None,167.40777859999798,None,167.7410891999898,None,l,1,1.62271339999279,167.40777859999798,None,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,Symb,i,TR,0,0,4,1,0,1,-0.41389552638278626,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.19836169999326,None,171.19836169999326,None,171.19836169999326,None,,,,,,,169.3902020000096,None,media/dnnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.59107880000374,169.59107880000374,169.59107880000374,None,169.59107880000374,None,None,None,i,1,1.5834374999976717,169.59107880000374,None,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,Symb,u,TR,0,0,5,1,0,1,0.6069311914833763,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.41925609999453,None,173.41925609999453,None,173.41925609999453,None,,,,,,,171.5066184999887,None,media/djnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.70785509998677,171.70785509998677,171.70785509998677,None,171.70785509998677,None,172.69078639999498,None,i,0,1.6744699000264518,171.70785509998677,None,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,Symb,l,TR,0,0,6,1,0,1,1.1481583997463167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.55914440000197,None,175.55914440000197,None,175.55914440000197,None,,,,,,,173.723216399987,None,media/ddnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.92460810000193,173.92460810000193,173.92460810000193,None,173.92460810000193,None,174.37444149999646,None,u,0,1.6020928999932948,173.92460810000193,None,1,1,2020_Dec_10_1112,Context_Learning_Pilot,2020.1.3,60.0784624679465,
